item,term,candidate,prefixed,vocabulary,tier,fit,reason,definition,source,evidence,found_by
33,oht:outputType,https://schema.org/serviceOutput,schema:serviceOutput,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The tangible thing generated by the service, e.g. a passport, permit, etc.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
33,oht:outputType,http://rdf-vocabulary.ddialliance.org/discovery#kindOfData,disco:kindOfData,DDI Discovery,3,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The general kind of data (e.g. geospatial, register, survey) collected in this study, given either as a skos:Concept, or as a blank node with attached free-text rdfs:label.",http://rdf-vocabulary.ddialliance.org/discovery,definition from source file,bm25
33,oht:outputType,https://w3id.org/sssom/similarity_measure,sssom:similarity_measure,SSSOM,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The measure used for computing a similarity score. This field is meant to be used in conjunction with the similarity_score field, to document, for example, the lexical or semantic match of a matching algorithm. To make processing this field as unambiguous as possible, we recommend using wikidata CURIEs, but the type of this field is deliberately unspecified.",https://w3id.org/sssom/,definition from source file,bm25
34,oht:outputAxis,http://purl.org/linked-data/cube#dimension,qb:dimension,RDF Data Cube,1,related,"Data Cube structure, not classifier output.",An alternative to qb:componentProperty which makes explicit that the component is a dimension,http://purl.org/linked-data/cube,verified at source,lead
34,oht:outputAxis,https://w3id.org/airo#ModeOfOutputControllability,https://w3id.org/airo#ModeOfOutputControllability,AIRO,3,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The level of control over AI outputs exercised by humans.,https://w3id.org/airo,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/airo#hasControlOverAIOutput,https://w3id.org/airo#hasControlOverAIOutput,AIRO,3,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Indicates the level of control a stakeholder has over outputs produced by an AI system.,https://w3id.org/airo,definition from source file,bm25
34,oht:outputAxis,https://schema.org/OrderReturned,schema:OrderReturned,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",OrderStatus representing that an order has been returned.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
34,oht:outputAxis,http://www.w3.org/ns/odrl/2/output,odrl:output,ODRL,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The output property specifies the Asset which is created from the output of the Action.,https://www.w3.org/ns/odrl/2/ODRL22.ttl,definition from source file,bm25
34,oht:outputAxis,http://www.w3.org/ns/ssn/hasOutput,ssn:hasOutput,SSN,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Relation between a Procedure and an Output of it.,https://www.w3.org/ns/ssn/,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/airo#producesOutput,https://w3id.org/airo#producesOutput,AIRO,3,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Specifies an output generated by an AI system or component.,https://w3id.org/airo,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/dpv#hasScale,dpv:hasScale,DPV core,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Indicates the scale of specified concept,https://w3id.org/dpv,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/dpv#hasProcessingScale,dpv:hasProcessingScale,DPV core,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Indicates the scale of processing operations,https://w3id.org/dpv,definition from source file,bm25
34,oht:outputAxis,https://schema.org/serviceOutput,schema:serviceOutput,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The tangible thing generated by the service, e.g. a passport, permit, etc.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/dpv#hasDataSubjectScale,dpv:hasDataSubjectScale,DPV core,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Indicates the scale of data subjects,https://w3id.org/dpv,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/airo#Output,https://w3id.org/airo#Output,AIRO,3,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Output generated by the system.,https://w3id.org/airo,definition from source file,bm25
34,oht:outputAxis,http://www.w3.org/ns/ssn/Output,ssn:Output,SSN,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Any information that is reported from a Procedure.,https://www.w3.org/ns/ssn/,definition from source file,bm25
34,oht:outputAxis,http://www.w3.org/ns/mls#hasOutput,mls:hasOutput,ML Schema,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",A relation between a run and either a model or model evaluation that is produced on it’s output.,http://www.w3.org/ns/mls,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/dpv#ProcessingScale,dpv:ProcessingScale,DPV core,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Scale of Processing,https://w3id.org/dpv,definition from source file,bm25
34,oht:outputAxis,https://w3id.org/dpv#Scale,dpv:Scale,DPV core,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",A measurement along some dimension,https://w3id.org/dpv,definition from source file,bm25
35,oht:modality,http://purl.org/dc/dcmitype/Text,dcmitype:Text,DCMI Type,1,related,"Value reuse: DCMI Type gives Text, StillImage, MovingImage, Sound; tier 1.",A resource consisting primarily of words for reading.,https://www.dublincore.org/specifications/dublin-core/dcmi-terms/dublin_core_type.ttl,verified at source,reading
35,oht:modality,http://purl.org/dc/terms/format,dcterms:format,DCMI Terms,1,related,Format of the resource itself.,"The file format, physical medium, or dimensions of the resource.",https://www.dublincore.org/specifications/dublin-core/dcmi-terms/dublin_core_terms.ttl,verified at source,lead
35,oht:modality,https://schema.org/encodingFormat,schema:encodingFormat,schema.org,2,related,MIME type of a media object.,"Media type typically expressed using a MIME format (see [IANA site](http://www.iana.org/assignments/media-types/media-types.xhtml) and [MDN reference](https://developer.mozilla.org/en-US/docs/Web/HTTP/Basics_of_HTTP/MIME_types)), e.g. application/zip for a SoftwareApplication binary, audio/mpeg for .mp3 etc. In cases where a [[CreativeWork]] has several media type representations, [[encoding]] can be used to indicate each [[MediaObject]] alongside particular [[encodingFormat]] information. Unregistered or niche encoding and file formats can be indicated instead via the most appropriate URL, e.g. defining Web page or a Wikipedia/Wikidata entry.",https://schema.org/version/latest/schemaorg-current-https.ttl,verified at source,bm25+lead
35,oht:modality,https://schema.org/videoFormat,schema:videoFormat,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The type of screening or video broadcast used (e.g. IMAX, 3D, SD, HD, etc.).",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
35,oht:modality,https://schema.org/MediaObject,schema:MediaObject,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","A media object, such as an image, video, audio, or text object embedded in a web page or a downloadable dataset i.e. DataDownload. Note that a creative work may have many media objects associated with it on the same web page. For example, a page about a single song (MusicRecording) may have a music video (VideoObject), and a high and low bandwidth audio stream (2 AudioObject's).",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
35,oht:modality,http://data.europa.eu/eli/ontology#FormatType,eli:FormatType,ELI,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Formally defined as the set of skos:Concept in concept scheme eli:MediaTypeTable.,http://data.europa.eu/eli/ontology,definition from source file,bm25
35,oht:modality,https://schema.org/transcript,schema:transcript,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","If this MediaObject is an AudioObject or VideoObject, the transcript of that object.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
35,oht:modality,https://schema.org/musicReleaseFormat,schema:musicReleaseFormat,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","Format of this release (the type of recording media used, i.e. compact disc, digital media, LP, etc.).",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
35,oht:modality,https://schema.org/EditedOrCroppedContent,schema:EditedOrCroppedContent,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","Content coded 'edited or cropped content' in a [[MediaReview]], considered in the context of how it was published or shared. For a [[VideoObject]] to be 'edited or cropped content': The video has been edited or rearranged. This category applies to time edits, including editing multiple videos together to alter the story being told or editing out large portions from a video. For an [[ImageObject]] to be 'edited or cropped content': Presenting a part of an image from a larger whole to mislead the viewer. For an [[ImageObject]] with embedded text to be 'edited or cropped content': Presenting a part of an image from a larger whole to mislead the viewer. For an [[AudioObject]] to be 'edited or cropped content': The audio has been edited or rearranged. This category applies to time edits, including editing multiple audio clips together to alter the story being told or editing out large portions from the recording.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
